35,[예약판매] 위험한 비너스,현대문학,"이 책의 미스터리는 단 하나가 아니다! 히가시노 게이고 2017년 최신작 ‘한국인이 가장 사랑하는 해외 작가’ ‘지난 10년간 국내에서 가장 많은 독자들이 읽은 일본 소설 『나미야 잡화점의 기적』’의 히가시노 게이고가 펴낸 최신작. 본격과 사회파 미스터리부터 서스펜스, 판타지, SF, 로맨스 등에 이르기까지 다양한 장르를 오간 수많은 작품들 속에서도 매번 흡입력 있는 전개와 강렬한 독후감을 선사한 이야기꾼이 더욱 유쾌하고 매혹적인 스토리로 돌아왔다. 어느 날, 하나의 행방불명 사건과 낯선 여인의 등장으로 시작해 꼬리에 꼬리를 무는 수수께끼가 이어지는 『위험한 비너스』는 마지막 페이지를 덮을 때까지 섣불리 결말을 예측할 수 없는 재미와 반전을 선사하면서 독자들의 미스터리 두뇌를 자극할 것이다."
36,마법천자문 39,아울북,"미라킹의 공격으로 자제력을 잃은 모래공주. 자신이 사랑했던 백성들과 이 세상 모두를 파괴하려 한다. 과연 모래공주를 막을 자는 없는 것일까? 자신이 겪은 고통을 세상에 돌려주겠다며 하늘을 온통 까맣게 물들인 모래공주. 마법천자문의 힘을 전부 흡수해 이 세상을 파괴하기 시작한다. 백성들은 무너져 내리는 도시를 빠져나가기 위해 우왕좌왕 어찌할 바를 모른다. 한편 한없이 백성들을 사랑하고 고향을 그리워했던 본래 모래공주의 모습은 사리지고 무서움과 공포만이 가득한 모래공주를 보는 삼장은 안타깝기만 하다. 제발 모래공주가 멈추기를 간절하게 빌고 또 빌어보지만, 도무지 공주는 그칠 줄 모르고, 점점 더 크게 땅이 갈라지고 부서지며 모든 것이 사라질 위기에 처하게 되는데……."
37,최강의 식사,앵글북스,"“운동 없이 매일 0.5kg씩 살이 빠지고, 아이큐를 20이나 올린다!” 뉴욕타임즈 베스트셀러 미국, 일본 아마존 분야 1위 4년 연속 북미 NO.1 건강 팟캐스트 세계 5천만이 인정한 방탄커피의 창시자 Amazon's Choice 아마존 선정 최고의 건강서 실리콘밸리의 가장 잘나가는 젊은 기업가였으나 140kg의 뚱보였던 데이브. 잘못된 다이어트와 운동으로 몸이 완전히 망가졌던 그가 살기 위해 15년간 75만 달러가 넘는 비용을 투자해 발견한 몸의 시스템을 완전무결하게 만드는 경이로운 방법! 저자 데이브 아스프리는 사실 실리콘밸리에서 갓 억만장자가 된 젊은 사업가였다. 문제는 140kg을 찍기 직전의 엄청난 뚱보였다는 것. 그는 하루에 1,500~1,800kcal 열량을 섭취하고 1주일에 6일, 매일 90분씩 운동을 하며 지금까지 알려진 수많은 다이어트를 시도했지만, 계속된 요요 현상과 400m조차 제대로 걷지 못할 만큼의 건강 악화에 시달렸다."
38,나미야 잡화점의 기적,현대문학,"아무도 살지 않는 오래된 잡화점에서 벌어지는 기묘하고 따뜻한 이야기 2012년 3월 일본에서 출간된 히가시노 게이고의 최신작이다. 이야기의 배경은 30여 년간 비어있던 교외의 한 잡화점. 강도짓을 하고 경찰의 눈을 피해 달아나던 삼인조 좀도둑이 '나미야 잡화점'으로 숨어든다. 그곳으로 난데없이 의문의 편지 한 통이 도착한다. '나미야 잡화점 주인' 앞으로 온 편지는 고민 상담을 담고 있다. 삼인조는 누군가의 장난은 아닌지 의심하지만, 편지에 이끌려 답장을 해주기 시작한다. 이상한 편지는 한 통으로 그치지 않고, 답장도 이어지면서 여러 가지 고민과 인생 이야기가 등장한다. 그와 더불어 나미야 잡화점을 둘러싼 비밀도 하나 둘 베일을 벗는다. 히가시노 게이고 하면 떠오르는 살인 사건이나 명탐정의 추리 대신, 그 동안 작품에서 보여주었던 인간 내면에 있는 선의에 대한 신뢰가 전면에 나섰다."
39,유시민의 글쓰기 특강,생각의길,"글쓰기가 두려운 그대에게 ‘대표 글쟁이’ 유시민의 맞춤형 특강! 데뷔작 [거꾸로 읽는 세계사]부터 최신작 [어떻게 살 것인가] [나의 한국현대사]까지, 출간한 거의 모든 책이 베스트셀러에 오르면서 유시민은 명실상부한 대한민국 ‘대표 글쟁이’로 자리매김했다. 그 덕분에 저자는 수많은 사람들에게 “글 잘 쓰는 비결이 있나요?” “어떻게 해서 그렇게 잘 쓰게 되었나요?” 하는 질문을 수없이 들어야 했다. [유시민의 글쓰기 특강]은 그 물음에 대한 유시민의 대답이기도 하다. 이 책은 저자의 글쓰기 강연을 바탕으로 만들어졌다. 수년 전 한 고등학교에서 진행한 글쓰기 특강이 인터넷상에서 멀리 퍼져나간 것을 계기로, 저자는 2014년 하반기에 제주, 부산, 광주, 대전, 강원 등 전국 7개 도시에서 ‘청소년과 학부모를 위한 무료논술특강’을 매달 1회씩 진행했다. 그런데 청중의 반은 중·고등학생과 초등학생이었고 나머지 반은 대학생과 직장인, 학부모였다."
40,미움받을 용기,인플루엔셜,"당신의 가치관을 뒤흔들 ‘새로운 고전’의 탄생! ★ 2015년 상반기 국내 베스트셀러 종합 1위! ★ 일본을 넘어 한국에까지 ‘아들러 열풍’을 몰고 온 화제의 책! ★ KBS 선정 도서! ★ 김정운 교수가 감수하고 강력 추천한 책! ★ 미디어가 먼저 주목하고 많은 유명인이 극찬한 책! 사람은 누구나 변화를 원한다. 지금보다 더 자유로운 삶, 지금보다 더 행복한 삶, 지금보다 더 성공적인 삶. 하지만 우리는 쉽게 핑계를 대고, 쉽게 포기한다. 지금 나의 인생을 되돌아보자. “내가 이렇게 된 것은 다 걔 때문이야”, “좀 더 부자인 집에서 태어났더라면 이렇게 살고 있지는 않을 텐데”, “요 몇 년간만 참고 견디면 좋은 날이 올 거야”라는 식으로 과거를 탓하거나 지금 해야 할 일들을 미루지는 않았는지 말이다. 이런 사람들을 향해 “인간은 변할 수 있고, 누구나 행복해질 수 있다”고 말하며 나선 철학자가 있다."
41,[예약판매] 바깥은 여름,문학동네,"김애란 5년 만의 신작 소설집 제37회 이상문학상 수상작 「침묵의 미래」 제8회 젊은작가상 수상작 「어디로 가고 싶으신가요」 수록 『비행운』 이후 5년 만에 펴내는 김애란의 신작 소설집. 역대 최연소 수상으로 화제를 모은 이상문학상 수상작 「침묵의 미래」와 젊은작가상 수상작 「어디로 가고 싶으신가요」를 포함해 일곱 편의 단편이 실렸다. 가까이 있던 누군가를 잃거나 어떤 시간을 영영 빼앗기는 등 상실을 맞닥뜨린 인물의 이야기, 친숙한 상대에게서 뜻밖의 표정을 읽게 되었을 때 느끼는 당혹스러움, 언어의 영(靈)이 사라지기 전 들려주는 생경한 이야기들이 김애란 특유의 간결하고 담백한 문체로 펼쳐진다. 작가생활 15년, 끊임없이 자신을 갱신하며 단 한 번도 우리를 실망시킨 적 없는 김애란이 선보이는 일곱 편의 마스터피스."
42,태백산맥 특별한정판 핸디북 세트,해냄,"전 10권의 『태백산맥』을 그대로 사이즈만 줄여 핸디북으로 만든 특별한정판 세트이다. 1천만 부 돌파라는 한국출판 사상 초유의 기록을 세우며 민족의 소설로 우뚝 선 조정래 대하소설 3부작 『태백산맥』 전 10권 세트. 한반도가 해방과 분단을 맞은 1948년부터 6·25전쟁 휴전 후 분단이 고착화된 1953년까지를 배경으로 한 『태백산맥』은 ‘민족사의 매몰시대’, ‘현대사의 실종시대’라 불리는 역사에 정면으로 부딪혀 80년대 최대의 문제작이 된 작품이다. 『태백산맥』은, 1983년 《현대문학》에 원고지 16,500매 연재를 시작으로 1986년 제1부 출간(한길사)과 1989년 완간(전10권) 이후 300만 부가 판매되었으며, 1995년 해냄에서 재출간되었다. 20세기 한국인에게 가장 큰 영향을 미친 소설로 주목받아온 만큼 『태백산맥』은 이념의 대립으로 인한 민족 분단의 아픔을 문학으로 승화시킨 치열한 작가정신으로 『태백산맥』은 한국문학사의 독보적인 위치에 오르게 되었다."
43,해커스 신 토익 보카,해커스어학연구소,"핵심 단어들의 최신 출제경향을 한 눈에 파악하는 “최신출제포인트” 및 시험에 자주 출제되는 빈출 어구, 혼동하기 쉬운 단어, 관련된 문법 포인트, Part 7의 동의어 문제 등 ‘단어와 관련된 모든 출제 패턴' 수록 뿐 아니라 빈출 단어를 신토익 유형의 예문과 함께 수록해 실전 감각을 향상시킨다."
44,해커스 신 토익 실전 1000제 1 Reading 문제집,해커스어학연구소,"신토익 유형 및 난이도 완벽 반영한 리딩 실전 10회분 수록 및 수준별 학습 플랜 및 성향별 학습 방법 제공 뿐 아니라 고득점 달성을 위한 Self 체크 시스템 수록, 질문 및 지문 유형별 빠른 독해 전략을 제공한다."
45,설민석의 한국사 대모험 1,아이휴먼,"단군 신화 속 끈기, 세종대왕의 독서, 신사임당의 교육, 이순신의 초심, 안중근의 정의 『설민석의 한국사 대모험』은 곁에 두고 보는 책입니다. 어린이들이 일상에서 고민할 수 있는 문제들을 역사 속 인물을 통해 같이 생각하고 해결할 수 있습니다.가히 한국사 열풍이라고 할 수 있을 정도로 한국사에 대한 관심이 뜨겁습니다. 그리고 한국사 열풍의 중심에는 쉬운 해설과 감동과 재미가 있는 역사 이야기로 ‘국민 한국사 선생님’으로 불리는 설민석 선생님이 있습니다. 사람들은 설민석 선생님의 책과 강연을 통해 한국사가 이리도 재미있다는 것을 왜 학창시절에는 알지 못했을까 아쉬워했습니다. 그래서 우리 어린이들이 한국사의 재미를 알 수 있도록 하기 위해 설민석 선생님의 어린이 한국사 학습만화를 펴냈습니다. 『설민석의 한국사 대모험 1』은 한국사 지식을 기본적으로 다루고 있습니다."
46,설민석의 한국사 대모험 2,아이휴먼,"삼국 통일, 몽골 침입, 조선 건국, 3·1 운동, 독도 이번에는 한반도를 뒤흔든 사건을 알아보자! 『설민석의 한국사 대모험』은 곁에 두고 보는 책입니다. 어린이들이 일상에서 고민할 수 있는 문제들을 역사 속 인물을 통해 같이 생각하고 해결할 수 있습니다. 『설민석의 한국사 대모험』 시리즈는 한국사 지식을 전달하는 것만이 목적이 아닙니다. 한국사라는 매개를 통해 어린이들이 역사 속에서 교훈과 감동을 몸소 느끼고 습득하여 실천하기를 바랍니다. 그리고 행동하는 과정에서 자연스럽게 한국사의 지식이 남아 있었으면 하는 바람입니다."
47,스페셜솔져 코믹스 4,겜툰,"생체병기로 변한 폭캐의 등장. 폭캐의 공격으로 기캐마저 감염이 되어 이성을 잃어버리고 구여캐를 공격한다. 위기의 순간에 나타나는 카로, 입실론의 비밀병기인 클리너와의 사투 속에서 치명적인 상처를 입게 된다. 탈출 확률 1퍼센트! 광란에 휩싸여 공격해오는 좀비들과 폭격으로 전쟁터는 초토화 되는데…. 지옥의 전장에서 목숨을 건 탈출이 시작된다."
48,못 참는 아이 욱하는 부모,코리아닷컴(Korea.com),"욱하는 대한민국을 변화시킬 필독 육아서 “우리 아이 절대 욱하는 어른으로 키워서는 안 된다.” 어디서부터 잘못된 걸까? 대한민국 육아 멘토 오은영 박사의 긴급 진단! 감정 조절의 어려움을 겪는 부모와 아이를 위한 지침서 아이는 천천히 배운다. 아이가 낯선 상황과 주어진 조건을 이해하고, 뇌에서 그것을 처리하고 행동으로 옮기기까지는 시간이 걸린다. 이때 부모는 ‘참아 주는 것’이 아니라 ‘당연히 기다리는 것’으로 생각해야 한다. 부모가 참아 준다고 생각하면, ‘이만큼 참아 줬으면 됐지!’ 하고 욱한다. 그러나 아이를 기다리는 것은 당연한 일이다. 아이는 어른이 아니다. 부모만큼 빨리, 체계적으로 생각하지 못한다. 아이가 울면 부모들은 ‘빨리’ 그치라고 아이를 채근한다. 하지만 아이는 울면서 자신의 감정을 스스로 추스리는 과정을 통해 성장한다."
49,한국의 젊은 부자들,메이븐,"돈, 빽, 경험, 기술, 학벌… 아무것도 없었던 그들은 어떻게 연매출 100억 원 대 회사를 만들었을까? “매출 100억짜리 회사 만들고 끝낼 거면 시작도 안 했습니다.” 뉴욕 맨해튼 한복판, 전 세계에서 모인 150여 명의 직원이 근무하는 어플리케이션 개발사 ‘눔’. 창업 10년 만에 5000만 명의 이용자를 모았고 100억 원의 매출을 돌파했으며 500억 원 넘는 투자금도 유치했다. 흔히 접하는 미국식 스타트업 성공기 같지만 실상은 다르다. 이 회사를 만든 정세주 대표(37세)는 유학물을 한 번도 먹어본 적 없는 토종 한국인이다. 전남 여수 출신으로 10년 전 홍익대학교를 중퇴하고 무작정 뉴욕행 비행기에 몸을 실었다. “열심히 공부하는 학교 선배에게 ‘나중에 뭐 할 거냐’ 물으니 ‘삼성 가야지’ 하더군요. 멋지지 않았습니다. 한국에서 창업해도 ‘SKY’대 배경이 없으면 좋은 인재를 모을 수 없습니다. 그게 싫었습니다."
